country,year,id,gdpgrowth,socspend,ma_socspend,ma_pratio9050s,ma_pratio5010s,ma_pratio9010s,ma_skews,ma_dreher,ma_pop65,ma_stdpjoint,ma_stddisp_gall,ma_fempar,ma_unempl,ma_union,ma_turnout,ma_pvoc,ma_fpop,socspend_lag,time,hh_kind,hh_cash,fambenefits,incapacity,pubspending_labor,public_unemp,fambenefits_lag,incapacity_lag,pubspendinglbr_lag,pubunemplag
Canada,2001,4,1.78435421,13.07003403,1.803333282,1.792499959,1.791333302,1.794999977,1.801428556,1.803749993,1.805555556,1.813,2,2,2,2,2.018666665,2.046666662,2.079999992,12.64275074,22,9.208745003,8.98856163,1.021999955,0.963,1.190000057,0.763999999,2.542999983,3.868999958,2.210000038,1.463000059
Canada,2002,4,2.943994761,13.14168358,1.806666613,1.804999948,1.795999956,1.794444409,1.797142829,1.80249998,1.804444432,1.805999994,2.029999971,2.014999986,2.00999999,2.007499993,2.005999994,2.020555549,2.044285706,13.07003403,23,8.860033989,8.83221817,1.05400002,0.981000006,1.120000005,0.749000013,2.647000074,3.936000109,2.269999981,1.488999963
Canada,2003,4,1.823500752,13.2473526,1.813333313,1.81249997,1.809999967,1.801666637,1.799523785,1.801249981,1.805555542,1.806999993,1.99000001,2.00999999,2.00666666,2.004999995,2.003999996,2.00333333,2.016190472,13.14168358,24,8.860033989,8.67133522,1.059000015,0.950999975,1.120000005,0.748000026,2.64199996,3.872999907,2.230000019,1.338999987
Canada,2004,4,3.297870398,12.79272842,1.826666673,1.819999993,1.817999983,1.814999978,1.807142837,1.804583316,1.805555542,1.808999991,1.970000029,1.980000019,1.99666667,1.997500002,1.998000002,1.998333335,1.99857143,13.2473526,25,5.934314728,8.445527077,1.072999954,0.922999978,1.00999999,0.665000021,2.782999992,3.848999977,1.909999967,1.095000029
Denmark,1980,5,-0.365138084,17.80315399,1.556842089,1.566052616,1.575263143,1.58447367,1.593684196,1.602894723,1.61210525,1.621315777,1.4410526,1.456578917,1.472105233,1.48763155,1.503157867,1.518684183,1.5342105,NA,1,12.4511528,8.039390564,2.746999979,4.107999802,2.829999924,0,3.140000105,4.146999836,1.929999948,1.072000027
Denmark,1981,5,-0.886916578,17.73620987,1.538421035,1.547631562,1.556842089,1.566052616,1.575263143,1.58447367,1.593684196,1.602894723,1.409999967,1.425526283,1.4410526,1.456578917,1.472105233,1.48763155,1.503157867,17.80315399,2,12.32262802,19.30507469,2.835999966,3.769000053,1.980000019,0,3.700000048,4.835999966,3.309999943,2.072999954
Denmark,1982,5,3.714116573,17.75103569,1.529473662,1.536315769,1.544105244,1.552368402,1.560902238,1.569605246,1.578421036,1.587315774,1.409999967,1.409999967,1.420350844,1.433289442,1.447263127,1.461754356,1.476541324,17.73620987,3,12.34304237,7.542217731,2.812000036,3.637000084,3.039999962,0,4.018000126,5.316999912,5.28000021,3.61500001
Denmark,1983,5,2.651813507,18.04360199,1.533333302,1.534605235,1.539052606,1.545087695,1.552030052,1.559539452,1.56742688,1.575578928,1.399999976,1.404999971,1.406666636,1.415263127,1.426631549,1.439385935,1.452932301,17.75103569,4,16.11808205,10.6550684,2.637000084,3.299999952,3.299999952,0,3.898999929,5.431000233,6.210000038,4.643000126
Denmark,1984,5,4.16556406,16.93425369,1.549999992,1.542499989,1.541684198,1.544210513,1.548646603,1.554276302,1.560701741,1.567684197,1.379999995,1.389999986,1.396666646,1.399999976,1.408210501,1.418859623,1.430902229,18.04360199,5,12.51964378,13.02850723,2.571000099,3.099999905,3.829999924,0,4.309000015,5.237999916,5.900000095,4.427000046
Denmark,1985,5,4.024502277,16.3892746,1.566666683,1.557500005,1.55,1.548070172,1.549323303,1.552565783,1.557134496,1.562631571,1.389999986,1.38499999,1.389999986,1.394999981,1.397999978,1.405175415,1.414736818,16.93425369,6,11.50101566,11.88594818,2.553999901,3.188999891,1.299999952,0,3.947000027,4.933000088,5.139999866,3.812000036
Denmark,1986,5,4.949153423,16.41257668,1.563333352,1.560000002,1.553999996,1.548333327,1.546917285,1.548157886,1.551169581,1.555421042,1.409999967,1.399999976,1.393333316,1.394999981,1.397999978,1.399999976,1.405864637,16.3892746,7,13.73858452,15.19930935,2.528000116,3.319000006,4.619999886,0,3.676000118,4.790999889,5,3.594000101
Denmark,1987,5,0.289886743,17.09579468,1.556666652,1.560000002,1.557999992,1.553333322,1.548571416,1.547302619,1.54836256,1.551052618,1.419999957,1.414999962,1.406666636,1.399999976,1.399999976,1.401666641,1.402857116,16.41257668,8,12.62146473,15.07701302,2.897000074,3.298000097,4.590000153,0,3.441999912,4.438000202,4.409999847,3.145999908
Denmark,1988,5,-0.142590627,18.07705307,1.549999952,1.557499975,1.55999999,1.558333317,1.554285697,1.549999982,1.548713432,1.549526298,1.409999967,1.414999962,1.413333297,1.407499969,1.401999974,1.401666641,1.402857116,17.09579468,9,18.14576912,11.54803753,3.193000078,3.594000101,4.920000076,0,3.247999907,4.070000172,3.609999895,2.611999989
Denmark,1989,5,0.572909653,18.09483337,1.553333282,1.549999952,1.55599997,1.558333317,1.557142837,1.553749979,1.549999979,1.548842084,1.399999976,1.404999971,1.409999967,1.409999967,1.40599997,1.401666641,1.401428546,18.07705307,10,18.91015053,18.97803307,3.160000086,3.358999968,5.440000057,0,3.128999949,3.920000076,3.269999981,2.374000072
Denmark,1990,5,1.482336521,17.79302025,1.559999983,1.557499975,1.553999972,1.558333317,1.559999994,1.558749989,1.555555542,1.551999986,1.389999986,1.394999981,1.399999976,1.404999971,1.40599997,1.403333306,1.399999976,18.09483337,11,18.10062981,17.41213608,3.197000027,3.674999952,5.349999905,0,2.934000015,3.687999964,2.880000114,2.118000031
Denmark,1991,5,1.300205708,18.4813118,1.563333352,1.5625,1.55999999,1.556666652,1.559999994,1.561250001,1.559999996,1.556999993,1.379999995,1.38499999,1.389999986,1.394999981,1.399999976,1.401666641,1.399999976,17.79302025,12,17.71186638,18.81008339,3.266000032,3.618999958,5.78000021,0,2.822000027,3.615999937,2.700000048,1.975999951
Denmark,1992,5,1.975552082,19.0027256,1.577222274,1.570416694,1.568333344,1.565277778,1.561666662,1.563958334,1.564629636,1.563166668,1.395000001,1.387499998,1.388333327,1.391249989,1.394999985,1.399166647,1.400714264,18.4813118,13,17.106287,17.07264709,3.355000019,3.592000008,6.210000038,0,2.802999973,3.686000109,2.75999999,2.038000107
Denmark,1993,5,-0.088937007,20.64314079,1.591666718,1.586250052,1.579000032,1.57583335,1.572142865,1.568125002,1.569444451,1.569500011,1.410000006,1.402500004,1.395000001,1.393749997,1.394999993,1.397499988,1.40071427,19.0027256,14,18.4868927,18.89002419,3.555999994,3.854000092,7.070000172,0,2.815000057,3.730000019,2.849999905,2.084000111
Denmark,1994,5,5.524808407,21.01417542,1.613333384,1.602500051,1.596000051,1.588333368,1.584285736,1.580000013,1.575555563,1.576000011,1.425000012,1.417500009,1.410000006,1.402500004,1.4,1.399999996,1.401428563,20.64314079,15,15.60717487,23.1049118,3.819000006,3.828999996,6.489999771,0.025,NA,NA,NA,NA
Denmark,1995,5,3.065228939,20.55549812,1.63500005,1.624166717,1.613333384,1.606111162,1.598095275,1.593333359,1.588518536,1.583666678,1.440000017,1.432500015,1.425000012,1.417500009,1.410000006,1.40666667,1.405714285,21.01417542,16,16.40982056,19.47972107,3.775000095,4.113999844,5.929999828,0.044,2.660000086,4.925000191,3.529999971,1.38499999
Denmark,1996,5,2.834393501,19.96126747,1.656666716,1.645833383,1.63500005,1.624166717,1.616428622,1.608125038,1.602777806,1.59750002,1.455000023,1.44750002,1.440000017,1.432500015,1.425000012,1.417500009,1.413571434,20.55549812,17,16.37895775,18.89002419,3.707999945,4.046000004,5.460000038,0.009,2.697999954,2.071000099,2.619999886,0.958000004
Denmark,1997,5,3.199211121,19.23840332,1.678333382,1.667500049,1.656666716,1.645833383,1.63500005,1.62687505,1.618333373,1.61250003,1.470000029,1.462500026,1.455000023,1.44750002,1.440000017,1.432500015,1.425000012,19.96126747,18,15.90178776,17.976511,3.635999918,3.892999887,4.96999979,0.004,2.38499999,2.713000059,2.710000038,1.702000022
Denmark,1998,5,2.160299778,19.05483818,1.686111126,1.678750023,1.670000029,1.660555588,1.650714321,1.640625037,1.632777817,1.62450003,1.450000048,1.460000038,1.458333366,1.453750029,1.448000026,1.441666689,1.435000019,19.23840332,19,16.32756805,17.43348122,3.46600008,3.982000113,4.53000021,0.003,2.72300005,2.755000114,2.5,1.488999963
Denmark,1999,5,2.560189009,19.2019062,1.683333317,1.682083334,1.67700001,1.670000017,1.661904783,1.653125025,1.643888917,1.636500031,1.480000019,1.465000033,1.466666698,1.46375003,1.459000027,1.453333358,1.447142879,19.05483818,20,16.44491005,16.88557816,3.48300004,3.996999979,4.320000172,0.001,2.77699995,2.842000008,3.609999895,1.38499999
Denmark,2000,5,3.528395176,18.74589348,1.683333317,1.6875,1.685666676,1.68083335,1.674285735,1.666666692,1.658333361,1.64950003,1.460000038,1.470000029,1.463333368,1.465000033,1.463000031,1.459166696,1.454285741,19.2019062,21,16.14470291,16.26980591,3.394999981,3.806999922,4.170000076,0,2.747999907,2.786000013,3.5,1.562999964
Denmark,2001,5,0.705585957,18.98241997,1.690000017,1.6875,1.69000001,1.688055572,1.683571449,1.677500024,1.670370398,1.66250003,1.470000029,1.465000033,1.470000029,1.465000033,1.466000032,1.464166698,1.460714315,18.74589348,22,16.54944992,16.35827446,3.463000059,3.984999895,4.019999981,0,2.698999882,2.746000051,2.75999999,3.005000114
Denmark,2002,5,0.465815872,19.68453026,1.703333378,1.695000023,1.692000008,1.693333348,1.691190495,1.686875023,1.681111137,1.674333362,1.50999999,1.49000001,1.480000019,1.480000019,1.474000025,1.473333359,1.470714311,18.98241997,23,17.106287,16.48782349,3.555999994,4.196000099,4.050000191,0,2.625999928,2.726999998,2.049999952,2.26699996
Denmark,2003,5,0.383451998,20.63898277,1.703333378,1.702500045,1.696000028,1.693333348,1.694285733,1.692291689,1.688333359,1.683000028,1.50999999,1.50999999,1.49666667,1.487500012,1.486000013,1.480000019,1.478571449,19.68453026,24,17.33334541,17.17145157,3.671000004,4.388000011,4.300000191,0,2.53399992,2.700000048,2.109999895,2.163000107
Denmark,2004,5,2.129845142,20.54958344,1.706666708,1.705000043,1.704000044,1.698333363,1.695714303,1.696250021,1.694259284,1.690500027,1.539999962,1.524999976,1.519999981,1.507499993,1.498000002,1.495000005,1.488571439,20.63898277,25,17.26678848,16.86134338,3.576999903,4.393000126,4.230000019,0,2.476999998,2.65199995,2.200000048,2.095999956
Finland,1975,6,1.804909468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.05027485,9.189918518,2.842000008,2.898000002,3.410000086,1.659000039,2.438999891,2.589999914,2.130000114,1.952000022
Finland,1976,6,0.267164618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10.91512585,10.13306046,1.235000014,2.755000114,2.920000076,1.800999999,2.282000065,2.477999926,1.980000019,1.777999997
Finland,1977,6,0.33091712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11.25456142,11.40421104,2.319000006,5.803999901,3.00999999,3.507999897,2.434999943,2.035000086,2.039999962,1.633000016
Finland,1978,6,2.601482153,NA,1.679999948,1.679999948,1.679999948,1.679999948,1.679999948,1.679999948,1.679999948,1.679999948,1.570000052,1.570000052,1.570000052,1.570000052,1.570000052,1.570000052,1.570000052,NA,4,11.179636,11.7607069,1.144000053,2.259000063,3.309999943,3.036000013,2.434999943,2.046000004,2.279999971,1.695000052
Finland,1979,6,6.981728077,NA,1.674999952,1.674999952,1.674999952,1.674999952,1.674999952,1.674999952,1.674999952,1.674999952,1.543333371,1.556666712,1.556666712,1.556666712,1.556666712,1.556666712,1.556666712,NA,5,10.98082066,11.07344246,3.471999884,1.800999999,1.950000048,0.064000003,2.433000088,2.03399992,2.529999971,1.738999963
Finland,1980,6,5.117331982,12.91537857,1.669999957,1.669999957,1.669999957,1.669999957,1.669999957,1.669999957,1.669999957,1.669999957,1.516666691,1.530000031,1.543333371,1.543333371,1.543333371,1.543333371,1.543333371,NA,6,11.07416439,10.72382832,2.036999941,3.450999975,2.5,0.639999986,2.612999916,2.071000099,2.819999933,1.815999985
Finland,1981,6,1.268407345,13.09506512,1.659999967,1.664999962,1.664999962,1.664999962,1.664999962,1.664999962,1.664999962,1.664999962,1.49000001,1.50333335,1.516666691,1.530000031,1.530000031,1.530000031,1.530000031,12.91537857,7,11.45587254,10.9597311,1.911000013,3.286999941,2.599999905,0.693000019,2.614000082,2.061000109,2.74000001,1.702000022
Finland,1982,6,3.0243783,13.83886623,1.65777776,1.660833309,1.664666637,1.664666637,1.664666637,1.664666637,1.664666637,1.664666637,1.486666679,1.488333344,1.497777793,1.509166688,1.521333361,1.521333361,1.521333361,13.09506512,8,11.50101566,11.92360687,2.207000017,3.361999989,4.050000191,0.842999995,2.645999908,2.045000076,2.630000114,1.577999949
Finland,1983,6,2.948642015,14.53288364,1.663333337,1.662499994,1.663999987,1.666666647,1.666666647,1.666666647,1.666666647,1.666666647,1.483333349,1.485000014,1.486666679,1.494166682,1.50400002,1.515000025,1.515000025,13.83886623,9,11.66143513,12.71814156,2.38499999,3.723999977,2.710000038,0.90200001,2.65199995,2.071000099,2.690000057,1.666000009
Finland,1984,6,3.042767048,14.65686417,1.676666697,1.670000017,1.668000007,1.668333332,1.669999991,1.669999991,1.669999991,1.669999991,1.480000019,1.481666684,1.483333349,1.485000014,1.49133335,1.50000002,1.510000025,14.53288364,10,11.99670982,12.85094738,2.339999914,3.864000082,2.710000038,0.864000022,2.709000111,2.046999931,2.730000019,1.63499999
Finland,1985,6,3.280521393,15.48695564,1.686666714,1.680833369,1.674666691,1.672222237,1.671904768,1.672916666,1.672916666,1.672916666,1.476666689,1.478333354,1.480000019,1.481666684,1.483333349,1.488888906,1.496666687,14.65686417,11,12.65848827,13.58668613,2.512000084,3.835999966,2,1.26699996,3.220000029,2.019999981,3.039999962,1.593000054
Finland,1986,6,2.626365423,15.9471674,1.693333387,1.689166715,1.684000039,1.678333362,1.675714305,1.675000012,1.67555556,1.67555556,1.473333359,1.475000024,1.476666689,1.478333354,1.480000019,1.481666684,1.486666685,15.48695564,12,13.00924492,13.94166374,2.542999983,3.868999958,2.210000038,1.463000059,3.200999975,2.013999939,3.069999933,1.542999983
Finland,1987,6,3.558129549,16.30443382,1.696666718,1.695000052,1.691333381,1.686666707,1.681428603,1.678750023,1.677777794,1.678000009,1.470000029,1.471666694,1.473333359,1.475000024,1.476666689,1.478333354,1.480000019,15.9471674,13,13.22046947,14.16215229,2.647000074,3.936000109,2.269999981,1.488999963,2.924999952,1.675999999,2.859999895,1.407999992
Finland,1988,6,5.100336075,15.96378136,1.698888938,1.69750005,1.696000051,1.692777826,1.68857147,1.683750033,1.681111137,1.680000019,1.480000019,1.475000024,1.474444469,1.475000024,1.476000023,1.477222244,1.478571449,16.30443382,14,12.77066994,13.46639919,2.64199996,3.872999907,2.230000019,1.338999987,2.875999928,1.69599998,2.880000114,1.406000018
Finland,1989,6,5.415935516,15.83351135,1.693333348,1.69416669,1.69400003,1.693333368,1.690952415,1.68750003,1.683333357,1.681000018,1.460000038,1.470000029,1.470000029,1.470833361,1.472000027,1.473333359,1.474761929,15.96378136,15,12.7558794,13.11896992,2.782999992,3.848999977,1.909999967,1.095000029,2.875999928,1.77699995,3.019999981,1.628000021
Finland,1990,6,0.081827797,17.16679001,1.696666678,1.69750002,1.69733336,1.696666698,1.69571432,1.693333368,1.690000031,1.686000025,1.5,1.480000019,1.480000019,1.477500021,1.476666689,1.476666689,1.477142879,15.83351135,16,13.65234566,14.36215782,3.140000105,4.146999836,1.929999948,1.072000027,2.923000097,1.800999999,3.150000095,1.800999999
Finland,1991,6,-6.244143486,21.05460548,1.696666678,1.69750002,1.698000026,1.697777808,1.697142891,1.696250036,1.69407411,1.691000032,1.470000029,1.485000014,1.476666689,1.477500021,1.476000023,1.475555579,1.475714309,17.16679001,17,15.44697666,17.93427086,3.700000048,4.835999966,3.309999943,2.072999954,NA,NA,NA,NA
Finland,1992,6,-3.735167503,24.34001923,1.696666678,1.692499995,1.694000006,1.695000013,1.695238113,1.695000023,1.694444471,1.692666694,1.440000057,1.455000043,1.470000029,1.467500031,1.470000029,1.470000029,1.470476219,21.05460548,18,15.60717487,21.63531876,4.018000126,5.316999912,5.28000021,3.61500001,2.012000084,2.040999889,1.970000029,0.488999993
Finland,1993,6,-0.920148611,24.38703728,1.679999987,1.6875,1.68599999,1.688333333,1.690000006,1.690833345,1.691111128,1.691000021,1.419999957,1.430000007,1.443333348,1.457500011,1.458000016,1.461666683,1.462857161,24.34001923,19,14.73736954,23.1049118,3.898999929,5.431000233,6.210000038,4.643000126,2.058000088,2.023999929,1.75,0.800999999
Finland,1994,6,3.57608819,24.05463028,1.663333297,1.672499985,1.679999995,1.679999987,1.682857139,1.685000002,1.686296304,1.687000012,1.389999986,1.404999971,1.416666667,1.430000007,1.444000006,1.446666678,1.451428584,24.38703728,20,14.03137684,22.97285461,4.309000015,5.237999916,5.900000095,4.427000046,1.838999987,1.98300004,1.799999952,1.059000015
Finland,1995,6,3.925730467,22.36265564,1.663333297,1.667499959,1.673999977,1.679999987,1.679999982,1.68249999,1.684444441,1.685666668,1.399999976,1.394999981,1.403333306,1.412499994,1.424000001,1.436666667,1.440000006,24.05463028,21,13.83883286,21.29956627,3.947000027,4.933000088,5.139999866,3.812000036,1.66900003,1.894000053,1.049999952,1.167000055
Finland,1996,6,3.693452835,21.96590042,1.663333297,1.662499964,1.665999961,1.671666642,1.677142841,1.67749998,1.679999987,1.681999993,1.409999967,1.404999971,1.399999976,1.404999971,1.411999989,1.421666662,1.432857139,22.36265564,22,13.98197174,20.6829319,3.676000118,4.790999889,5,3.594000101,1.56099999,1.861999989,0.670000017,1.001000047
Finland,1997,6,6.091118336,20.37490082,1.659999967,1.657499969,1.657999969,1.661666632,1.667142834,1.672499985,1.673333314,1.675999987,1.399999976,1.404999971,1.403333306,1.399999976,1.403999972,1.409999986,1.418571421,21.96590042,23,13.26644897,19.09281349,3.441999912,4.438000202,4.409999847,3.145999908,1.486999989,1.812000036,1.799999952,0.943000019
Finland,1998,6,5.18617487,18.55501556,1.663333337,1.667499989,1.663999987,1.663333317,1.665714264,1.669999987,1.674444437,1.674999988,1.409999967,1.404999971,1.406666636,1.404999971,1.401999974,1.404999971,1.409999984,20.37490082,24,13.1066103,17.63968086,3.247999907,4.070000172,3.609999895,2.611999989,1.511999965,1.766000032,1.820000052,0.874000013
Finland,1999,6,3.887963295,17.98826599,1.686666687,1.680000007,1.679999995,1.674999992,1.672857131,1.673749983,1.676666657,1.679999995,1.399999976,1.404999971,1.403333306,1.404999971,1.403999972,1.401666641,1.404285686,18.55501556,25,12.8274622,17.04419136,3.128999949,3.920000076,3.269999981,2.374000072,1.557999969,1.786000013,1.940000057,0.910000026
Finland,2000,6,5.011114597,16.80005455,1.703333378,1.68750003,1.682000017,1.681666672,1.677142859,1.674999997,1.675555547,1.677999997,1.399999976,1.399999976,1.403333306,1.402499974,1.403999972,1.403333306,1.401428546,17.98826599,26,12.66539955,15.66112137,2.934000015,3.687999964,2.880000114,2.118000031,1.514999986,1.756999969,1.99000001,0.890999973
Finland,2001,6,2.636234522,16.52565956,1.713333368,1.707500041,1.69400003,1.688333352,1.687142866,1.682500005,1.680000001,1.679999995,1.409999967,1.404999971,1.403333306,1.404999971,1.403999972,1.404999971,1.404285686,16.80005455,27,12.82496834,15.28209496,2.822000027,3.615999937,2.700000048,1.975999951,1.452000022,1.68900001,1.820000052,0.783999979
Finland,2002,6,1.642616749,16.98836517,1.713333368,1.717500031,1.712000036,1.700000028,1.694285733,1.69250001,1.687777784,1.685000002,1.409999967,1.409999967,1.406666636,1.404999971,1.40599997,1.404999971,1.405714256,16.52565956,28,13.3374691,15.78606606,2.802999973,3.686000109,2.75999999,2.038000107,1.827999949,1.947000027,1.74000001,0.824000001
Finland,2003,6,1.774054408,17.52483177,1.720000029,1.712500036,1.716000032,1.711666703,1.701428601,1.696250021,1.694444458,1.69000001,1.440000057,1.425000012,1.419999997,1.414999992,1.411999989,1.411666652,1.409999984,16.98836517,29,13.75215244,16.05209541,2.815000057,3.730000019,2.849999905,2.084000111,2.118000031,1.998000026,2.809999943,1.277999997
Finland,2004,6,3.727650166,17.61662483,1.720000029,1.720000029,1.714000034,1.716666698,1.712857178,1.703750029,1.698888911,1.697000015,1.409999967,1.425000012,1.419999997,1.417499989,1.413999987,1.411666652,1.411428554,17.52483177,30,13.92946625,15.89631271,2.825999975,3.72300005,2.880000114,2.052999973,2.186000109,1.960000038,3.299999952,1.38499999
France,1978,7,3.953546762,NA,1.980000019,1.987500012,1.99000001,1.995000005,1.99714286,2.001249999,2.00444444,2.006999993,1.710000038,1.710000038,1.720000029,1.725000024,1.74000001,1.75666668,1.768571445,NA,1,12.15466881,14.74118996,2.660000086,4.925000191,3.529999971,1.38499999,2.191999912,2.049000025,3.779999971,1.819000006
France,1979,7,3.534200907,NA,1.963333368,1.975000024,1.982000017,1.985000014,1.99000001,1.992500007,1.99666667,2,1.679999948,1.694999993,1.700000008,1.710000008,1.716000009,1.729999999,1.74571429,NA,2,12.09060574,14.78918171,2.697999954,2.071000099,2.619999886,0.958000004,2.086999893,2.088000059,3.529999971,1.735000014
France,1980,7,1.685455561,13.12572384,1.953333378,1.957500041,1.968000031,1.975000024,1.978571449,1.983750015,1.986666679,1.991000009,1.669999957,1.674999952,1.686666648,1.692499995,1.701999998,1.708333333,1.721428565,NA,3,12.38262844,15.10968018,2.38499999,2.713000059,2.710000038,1.702000022,2.063999891,2.259000063,3.410000086,1.523000002
France,1981,7,0.922270358,13.89678764,1.943333348,1.94750002,1.952000022,1.961666683,1.968571442,1.972500011,1.977777786,1.981000006,1.690000057,1.680000007,1.679999987,1.6875,1.692000008,1.700000008,1.705714294,13.12572384,4,12.79135704,15.96262646,2.72300005,2.755000114,2.5,1.488999963,1.993000031,2.345999956,3.660000086,1.616000056
France,1982,7,2.432495356,14.22896099,1.933333317,1.939999998,1.944000006,1.948333343,1.957142864,1.963750005,1.967777782,1.973000002,1.669999957,1.680000007,1.676666657,1.67749998,1.683999991,1.688333333,1.695714286,13.89678764,5,13.089324,16.56447411,2.77699995,2.842000008,3.609999895,1.38499999,2.038000107,2.213000059,3.50999999,1.562999964
France,1983,7,1.194972157,14.31404972,1.933333317,1.935000002,1.94000001,1.943333348,1.947142873,1.955000013,1.961111122,1.96500001,1.649999976,1.659999967,1.669999997,1.669999987,1.671999979,1.678333322,1.682857139,14.22896099,6,13.07923603,16.70361137,2.747999907,2.786000013,3.5,1.562999964,2.029000044,2.178999901,3.359999895,1.432000041
France,1984,7,1.484514117,14.37121964,1.936666687,1.935000002,1.936000013,1.940000017,1.942857163,1.946250021,1.953333351,1.959000015,1.620000005,1.63499999,1.646666646,1.657499999,1.65999999,1.663333317,1.669999991,14.31404972,7,13.20156193,16.89178658,2.698999882,2.746000051,2.75999999,3.005000114,2.069999933,2.165999889,3.329999924,1.368000031
France,1985,7,1.708597183,17.36732864,1.936666687,1.935000002,1.933999991,1.935000002,1.938571436,1.941250011,1.944444458,1.951000011,1.600000024,1.610000014,1.623333335,1.63499999,1.646000004,1.649999996,1.654285703,14.37121964,8,13.20739746,17.10160828,2.625999928,2.726999998,2.049999952,2.26699996,2.048000097,2.135999918,3.049999952,1.309999943
France,1986,7,2.452364683,17.25817108,1.940000017,1.940000027,1.938000011,1.936666667,1.937142866,1.940000013,1.942222238,1.945000017,1.600000024,1.600000024,1.606666684,1.617500007,1.627999997,1.63833334,1.642857143,17.36732864,9,13.01958275,16.91832542,2.53399992,2.700000048,2.109999895,2.163000107,2.003000021,2.125999928,3.059999943,1.338999987
France,1987,7,2.48457408,17.28311539,1.946666678,1.945000023,1.94400003,1.941666683,1.940000006,1.940000013,1.942222238,1.944000018,1.620000005,1.610000014,1.606666684,1.610000014,1.618000007,1.626666665,1.635714293,17.25817108,10,12.95773411,16.6575737,2.476999998,2.65199995,2.200000048,2.095999956,2.066999912,2.142999887,3.289999962,1.488999963
France,1988,7,4.598601341,17.00528908,1.960000038,1.952500015,1.950000024,1.948333363,1.945714303,1.943750009,1.943333348,1.945000017,1.620000005,1.620000005,1.613333344,1.610000014,1.612000012,1.61833334,1.625714285,17.28311539,11,12.64030552,16.37360001,2.438999891,2.589999914,2.130000114,1.952000022,2.078000069,2.128000021,3.369999886,1.661999941
France,1989,7,4.163659096,16.52196312,1.966666698,1.962500036,1.956000018,1.953333358,1.951428601,1.948750019,1.946666678,1.946000016,1.639999986,1.629999995,1.626666665,1.620000005,1.616000009,1.616666675,1.621428575,17.00528908,12,12.51964378,16.08029556,2.282000065,2.477999926,1.980000019,1.777999997,NA,NA,NA,NA
France,1990,7,2.643454075,15.87661362,1.976666689,1.972500026,1.968000031,1.961666683,1.958571451,1.956250027,1.953333351,1.951000011,1.649999976,1.644999981,1.636666656,1.632499993,1.625999999,1.62166667,1.621428575,16.52196312,13,12.69645596,16.17860031,2.434999943,2.035000086,2.039999962,1.633000016,1.050999999,2.295000076,2.829999924,1.38499999
France,1991,7,1.015129924,16.28629875,1.983333349,1.980000019,1.976000023,1.971666694,1.965714301,1.962500021,1.960000025,1.957000017,1.639999986,1.644999981,1.643333316,1.637499988,1.633999991,1.62833333,1.624285715,15.87661362,14,13.00058174,16.61868286,2.434999943,2.046000004,2.279999971,1.695000052,1.13499999,2.334000111,1.639999986,0.324999988
France,1992,7,1.366636038,16.73774529,1.99000001,1.985000014,1.982000017,1.978333354,1.974285739,1.968750015,1.965555575,1.963000023,1.639999986,1.639999986,1.643333316,1.642499983,1.637999988,1.63499999,1.629999995,16.28629875,15,13.40382671,17.01015854,2.433000088,2.03399992,2.529999971,1.738999963,1.414000034,2.506999969,1.649999976,1.110999942
France,1993,7,-0.913091481,17.76612282,1.983333349,1.985000014,1.982000017,1.980000019,1.977142879,1.973750025,1.968888905,1.966000021,1.639999986,1.639999986,1.639999986,1.642499983,1.641999984,1.638333321,1.635714275,16.73774529,16,13.98514557,17.78457451,2.612999916,2.071000099,2.819999933,1.815999985,1.442999959,2.500999928,0.980000019,0.551999986
France,1994,7,2.214774132,17.58716965,1.970000029,1.975000024,1.978000021,1.976666689,1.975714309,1.973750025,1.971111139,1.96700002,1.639999986,1.639999986,1.639999986,1.639999986,1.641999984,1.641666651,1.638571416,17.76612282,17,13.96547222,17.73513412,2.614000082,2.061000109,2.74000001,1.702000022,1.401000023,2.457999945,3.269999981,0
France,1995,7,2.11715126,17.99460411,1.950000008,1.960000008,1.966000009,1.970000009,1.970000012,1.970000014,1.968888905,1.96700002,1.590000033,1.61500001,1.623333335,1.627499998,1.629999995,1.633333325,1.634285705,17.58716965,18,14.24262047,17.70949554,2.645999908,2.045000076,2.630000114,1.577999949,1.376000047,2.54399991,4.269999981,3.244999886
France,1996,7,1.11073041,18.12475967,1.936666648,1.944999993,1.953999996,1.959999998,1.964285714,1.965000004,1.965555562,1.96500001,1.590000033,1.590000033,1.606666684,1.61500001,1.620000005,1.623333335,1.627142855,17.99460411,19,14.25424004,17.78783417,2.65199995,2.071000099,2.690000057,1.666000009,1.523000002,2.584000111,4.360000134,3.25999999
France,1997,7,2.237247467,17.97891235,1.929999948,1.934999973,1.941999984,1.949999988,1.955714277,1.959999993,1.961111108,1.962,1.600000024,1.595000029,1.593333364,1.605000019,1.612000012,1.616666675,1.620000005,18.12475967,20,14.10096264,17.86626816,2.709000111,2.046999931,2.730000019,1.63499999,1.541000009,2.448999882,4.210000038,3.115999937
